PullbackBars,Prior50Min,Current50Min,Prior24Min,Gap2450Min,TouchTolerance,PenMax,RecoveryMin,Shape,RequireStartOrder,DevN,DevTarget,DevRate,HoldN,HoldTarget,HoldRate
1,20,10,30,0,1,5,2,any,True,40,29,72.5,25,19,76.0
1,20,10,30,0,1,5,2,no_tail,False,5,2,40.0,6,3,50.0
1,20,10,30,0,1,5,2,no_tail,True,5,2,40.0,6,3,50.0
1,20,10,30,0,1,5,2,tail_1,False,13,10,76.92,11,9,81.82
1,20,10,30,0,1,5,2,tail_1,True,13,10,76.92,11,9,81.82
1,20,10,30,0,1,5,2,tail_2_3,False,23,17,73.91,9,7,77.78
1,20,10,30,0,1,5,2,tail_2_3,True,22,17,77.27,8,7,87.5
1,20,10,30,0,1,10,0,any,False,65,52,80.0,62,45,72.58
1,20,10,30,0,1,10,0,any,True,64,52,81.25,60,44,73.33
1,20,10,30,0,1,10,0,no_tail,False,5,2,40.0,6,3,50.0
1,20,10,30,0,1,10,0,no_tail,True,5,2,40.0,6,3,50.0
1,20,10,30,0,1,10,0,tail_1,False,13,10,76.92,11,9,81.82
1,20,10,30,0,1,10,0,tail_1,True,13,10,76.92,11,9,81.82
1,20,10,30,0,1,10,0,tail_2_3,False,36,29,80.56,24,18,75.0
1,20,10,30,0,1,10,0,tail_2_3,True,35,29,82.86,22,17,77.27
1,20,10,30,0,1,10,0,tail_ge4,False,11,11,100.0,21,15,71.43
1,20,10,30,0,1,10,0,tail_ge4,True,11,11,100.0,21,15,71.43
1,20,10,30,0,1,10,2,any,False,41,29,70.73,26,19,73.08
1,20,10,30,0,1,10,2,any,True,40,29,72.5,25,19,76.0
1,20,10,30,0,1,10,2,no_tail,False,5,2,40.0,6,3,50.0
1,20,10,30,0,1,10,2,no_tail,True,5,2,40.0,6,3,50.0
1,20,10,30,0,1,10,2,tail_1,False,13,10,76.92,11,9,81.82
1,20,10,30,0,1,10,2,tail_1,True,13,10,76.92,11,9,81.82
1,20,10,30,0,1,10,2,tail_2_3,False,23,17,73.91,9,7,77.78
1,20,10,30,0,1,10,2,tail_2_3,True,22,17,77.27,8,7,87.5
1,20,10,30,0,1,15,0,any,False,65,52,80.0,62,45,72.58
1,20,10,30,0,1,15,0,any,True,64,52,81.25,60,44,73.33
1,20,10,30,0,1,15,0,no_tail,False,5,2,40.0,6,3,50.0
1,20,10,30,0,1,15,0,no_tail,True,5,2,40.0,6,3,50.0
1,20,10,30,0,1,15,0,tail_1,False,13,10,76.92,11,9,81.82
1,20,10,30,0,1,15,0,tail_1,True,13,10,76.92,11,9,81.82
1,20,10,30,0,1,15,0,tail_2_3,False,36,29,80.56,24,18,75.0
1,20,10,30,0,1,15,0,tail_2_3,True,35,29,82.86,22,17,77.27
1,20,10,30,0,1,15,0,tail_ge4,False,11,11,100.0,21,15,71.43
1,20,10,30,0,1,15,0,tail_ge4,True,11,11,100.0,21,15,71.43
1,20,10,30,0,1,15,2,any,False,41,29,70.73,26,19,73.08
1,20,10,30,0,1,15,2,any,True,40,29,72.5,25,19,76.0
1,20,10,30,0,1,15,2,no_tail,False,5,2,40.0,6,3,50.0
1,20,10,30,0,1,15,2,no_tail,True,5,2,40.0,6,3,50.0
1,20,10,30,0,1,15,2,tail_1,False,13,10,76.92,11,9,81.82
1,20,10,30,0,1,15,2,tail_1,True,13,10,76.92,11,9,81.82
1,20,10,30,0,1,15,2,tail_2_3,False,23,17,73.91,9,7,77.78
1,20,10,30,0,1,15,2,tail_2_3,True,22,17,77.27,8,7,87.5
1,20,10,30,1.5,0,5,0,any,False,22,18,81.82,20,12,60.0
1,20,10,30,1.5,0,5,0,any,True,22,18,81.82,20,12,60.0
1,20,10,30,1.5,0,5,0,tail_1,False,3,2,66.67,1,0,0.0
1,20,10,30,1.5,0,5,0,tail_1,True,3,2,66.67,1,0,0.0
1,20,10,30,1.5,0,5,0,tail_2_3,False,12,9,75.0,7,5,71.43
1,20,10,30,1.5,0,5,0,tail_2_3,True,12,9,75.0,7,5,71.43
1,20,10,30,1.5,0,5,0,tail_ge4,False,7,7,100.0,12,7,58.33
1,20,10,30,1.5,0,5,0,tail_ge4,True,7,7,100.0,12,7,58.33
1,20,10,30,1.5,0,5,2,any,False,13,9,69.23,2,1,50.0
1,20,10,30,1.5,0,5,2,any,True,13,9,69.23,2,1,50.0
1,20,10,30,1.5,0,5,2,tail_1,False,3,2,66.67,1,0,0.0
1,20,10,30,1.5,0,5,2,tail_1,True,3,2,66.67,1,0,0.0
1,20,10,30,1.5,0,5,2,tail_2_3,False,10,7,70.0,1,1,100.0
1,20,10,30,1.5,0,5,2,tail_2_3,True,10,7,70.0,1,1,100.0
1,20,10,30,1.5,0,10,0,any,False,22,18,81.82,20,12,60.0
1,20,10,30,1.5,0,10,0,any,True,22,18,81.82,20,12,60.0
1,20,10,30,1.5,0,10,0,tail_1,False,3,2,66.67,1,0,0.0
1,20,10,30,1.5,0,10,0,tail_1,True,3,2,66.67,1,0,0.0
1,20,10,30,1.5,0,10,0,tail_2_3,False,12,9,75.0,7,5,71.43
1,20,10,30,1.5,0,10,0,tail_2_3,True,12,9,75.0,7,5,71.43
1,20,10,30,1.5,0,10,0,tail_ge4,False,7,7,100.0,12,7,58.33
1,20,10,30,1.5,0,10,0,tail_ge4,True,7,7,100.0,12,7,58.33
1,20,10,30,1.5,0,10,2,any,False,13,9,69.23,2,1,50.0
1,20,10,30,1.5,0,10,2,any,True,13,9,69.23,2,1,50.0
1,20,10,30,1.5,0,10,2,tail_1,False,3,2,66.67,1,0,0.0
1,20,10,30,1.5,0,10,2,tail_1,True,3,2,66.67,1,0,0.0
1,20,10,30,1.5,0,10,2,tail_2_3,False,10,7,70.0,1,1,100.0
1,20,10,30,1.5,0,10,2,tail_2_3,True,10,7,70.0,1,1,100.0
1,20,10,30,1.5,0,15,0,any,False,22,18,81.82,20,12,60.0
1,20,10,30,1.5,0,15,0,any,True,22,18,81.82,20,12,60.0
1,20,10,30,1.5,0,15,0,tail_1,False,3,2,66.67,1,0,0.0
1,20,10,30,1.5,0,15,0,tail_1,True,3,2,66.67,1,0,0.0
1,20,10,30,1.5,0,15,0,tail_2_3,False,12,9,75.0,7,5,71.43
1,20,10,30,1.5,0,15,0,tail_2_3,True,12,9,75.0,7,5,71.43
1,20,10,30,1.5,0,15,0,tail_ge4,False,7,7,100.0,12,7,58.33
1,20,10,30,1.5,0,15,0,tail_ge4,True,7,7,100.0,12,7,58.33
1,20,10,30,1.5,0,15,2,any,False,13,9,69.23,2,1,50.0
1,20,10,30,1.5,0,15,2,any,True,13,9,69.23,2,1,50.0
1,20,10,30,1.5,0,15,2,tail_1,False,3,2,66.67,1,0,0.0
1,20,10,30,1.5,0,15,2,tail_1,True,3,2,66.67,1,0,0.0
1,20,10,30,1.5,0,15,2,tail_2_3,False,10,7,70.0,1,1,100.0
1,20,10,30,1.5,0,15,2,tail_2_3,True,10,7,70.0,1,1,100.0
1,20,10,30,1.5,1,5,0,any,False,54,44,81.48,52,36,69.23
1,20,10,30,1.5,1,5,0,any,True,54,44,81.48,52,36,69.23
1,20,10,30,1.5,1,5,0,no_tail,False,2,1,50.0,5,2,40.0
1,20,10,30,1.5,1,5,0,no_tail,True,2,1,50.0,5,2,40.0
1,20,10,30,1.5,1,5,0,tail_1,False,12,9,75.0,9,7,77.78
1,20,10,30,1.5,1,5,0,tail_1,True,12,9,75.0,9,7,77.78
1,20,10,30,1.5,1,5,0,tail_2_3,False,30,24,80.0,18,13,72.22
1,20,10,30,1.5,1,5,0,tail_2_3,True,30,24,80.0,18,13,72.22
1,20,10,30,1.5,1,5,0,tail_ge4,False,10,10,100.0,20,14,70.0
1,20,10,30,1.5,1,5,0,tail_ge4,True,10,10,100.0,20,14,70.0
1,20,10,30,1.5,1,5,2,any,False,33,24,72.73,20,14,70.0
1,20,10,30,1.5,1,5,2,any,True,33,24,72.73,20,14,70.0
1,20,10,30,1.5,1,5,2,no_tail,False,2,1,50.0,5,2,40.0
1,20,10,30,1.5,1,5,2,no_tail,True,2,1,50.0,5,2,40.0
1,20,10,30,1.5,1,5,2,tail_1,False,12,9,75.0,9,7,77.78
1,20,10,30,1.5,1,5,2,tail_1,True,12,9,75.0,9,7,77.78
1,20,10,30,1.5,1,5,2,tail_2_3,False,19,14,73.68,6,5,83.33
1,20,10,30,1.5,1,5,2,tail_2_3,True,19,14,73.68,6,5,83.33
1,20,10,30,1.5,1,10,0,any,False,54,44,81.48,52,36,69.23
1,20,10,30,1.5,1,10,0,any,True,54,44,81.48,52,36,69.23
1,20,10,30,1.5,1,10,0,no_tail,False,2,1,50.0,5,2,40.0
1,20,10,30,1.5,1,10,0,no_tail,True,2,1,50.0,5,2,40.0
1,20,10,30,1.5,1,10,0,tail_1,False,12,9,75.0,9,7,77.78
1,20,10,30,1.5,1,10,0,tail_1,True,12,9,75.0,9,7,77.78
1,20,10,30,1.5,1,10,0,tail_2_3,False,30,24,80.0,18,13,72.22
1,20,10,30,1.5,1,10,0,tail_2_3,True,30,24,80.0,18,13,72.22
1,20,10,30,1.5,1,10,0,tail_ge4,False,10,10,100.0,20,14,70.0
1,20,10,30,1.5,1,10,0,tail_ge4,True,10,10,100.0,20,14,70.0
1,20,10,30,1.5,1,10,2,any,False,33,24,72.73,20,14,70.0
1,20,10,30,1.5,1,10,2,any,True,33,24,72.73,20,14,70.0
1,20,10,30,1.5,1,10,2,no_tail,False,2,1,50.0,5,2,40.0
1,20,10,30,1.5,1,10,2,no_tail,True,2,1,50.0,5,2,40.0
1,20,10,30,1.5,1,10,2,tail_1,False,12,9,75.0,9,7,77.78
1,20,10,30,1.5,1,10,2,tail_1,True,12,9,75.0,9,7,77.78
1,20,10,30,1.5,1,10,2,tail_2_3,False,19,14,73.68,6,5,83.33
1,20,10,30,1.5,1,10,2,tail_2_3,True,19,14,73.68,6,5,83.33
1,20,10,30,1.5,1,15,0,any,False,54,44,81.48,52,36,69.23
1,20,10,30,1.5,1,15,0,any,True,54,44,81.48,52,36,69.23
1,20,10,30,1.5,1,15,0,no_tail,False,2,1,50.0,5,2,40.0
1,20,10,30,1.5,1,15,0,no_tail,True,2,1,50.0,5,2,40.0
