TailMin,Slope8Min,Slope24Min,Slope50Min,Gap824Min,Gap2450Min,BodyDistance8Min,BarDistance8Min,CloseExtensionMin,PriorStreakMin,DevN,DevTarget,DevRate,HoldN,HoldTarget,HoldRate
3,39,39,10,5,1.5,0,1,0,2,405,285,70.37,447,336,75.17
3,39,39,10,5,1.5,0,1,1,0,502,353,70.32,552,412,74.64
3,39,39,10,5,1.5,0,1,1,1,483,337,69.77,535,397,74.21
3,39,39,10,5,1.5,0,1,1,2,405,285,70.37,447,336,75.17
3,39,39,10,5,1.5,0,1,2,0,410,290,70.73,474,347,73.21
3,39,39,10,5,1.5,0,1,2,1,410,290,70.73,474,347,73.21
3,39,39,10,5,1.5,0,1,2,2,342,247,72.22,395,295,74.68
3,39,39,10,5,1.5,0,3,0,0,237,173,73.0,285,215,75.44
3,39,39,10,5,1.5,0,3,0,1,234,171,73.08,285,215,75.44
3,39,39,10,5,1.5,0,3,0,2,224,163,72.77,267,202,75.66
3,39,39,10,5,1.5,0,3,1,0,237,173,73.0,285,215,75.44
3,39,39,10,5,1.5,0,3,1,1,234,171,73.08,285,215,75.44
3,39,39,10,5,1.5,0,3,1,2,224,163,72.77,267,202,75.66
3,39,39,10,5,1.5,0,3,2,0,203,151,74.38,257,193,75.1
3,39,39,10,5,1.5,0,3,2,1,203,151,74.38,257,193,75.1
3,39,39,10,5,1.5,0,3,2,2,194,144,74.23,241,182,75.52
3,39,39,10,5,1.5,0,5,0,0,66,47,71.21,100,78,78.0
3,39,39,10,5,1.5,0,5,0,1,66,47,71.21,100,78,78.0
3,39,39,10,5,1.5,0,5,0,2,65,47,72.31,98,76,77.55
3,39,39,10,5,1.5,0,5,1,0,66,47,71.21,100,78,78.0
3,39,39,10,5,1.5,0,5,1,1,66,47,71.21,100,78,78.0
3,39,39,10,5,1.5,0,5,1,2,65,47,72.31,98,76,77.55
3,39,39,10,5,1.5,0,5,2,0,58,42,72.41,91,70,76.92
3,39,39,10,5,1.5,0,5,2,1,58,42,72.41,91,70,76.92
3,39,39,10,5,1.5,0,5,2,2,57,42,73.68,90,69,76.67
3,39,39,10,5,1.5,1,-5,0,0,742,534,71.97,852,631,74.06
3,39,39,10,5,1.5,1,-5,0,1,619,445,71.89,710,528,74.37
3,39,39,10,5,1.5,1,-5,0,2,463,331,71.49,523,394,75.33
3,39,39,10,5,1.5,1,-5,1,0,695,498,71.65,795,590,74.21
3,39,39,10,5,1.5,1,-5,1,1,617,444,71.96,706,524,74.22
3,39,39,10,5,1.5,1,-5,1,2,462,330,71.43,521,392,75.24
3,39,39,10,5,1.5,1,-5,2,0,497,361,72.64,596,435,72.99
3,39,39,10,5,1.5,1,-5,2,1,497,361,72.64,596,435,72.99
3,39,39,10,5,1.5,1,-5,2,2,378,274,72.49,445,331,74.38
3,39,39,10,5,1.5,1,0,0,0,606,437,72.11,682,510,74.78
3,39,39,10,5,1.5,1,0,0,1,565,404,71.5,638,473,74.14
3,39,39,10,5,1.5,1,0,0,2,446,318,71.3,495,374,75.56
3,39,39,10,5,1.5,1,0,1,0,597,428,71.69,670,499,74.48
3,39,39,10,5,1.5,1,0,1,1,565,404,71.5,638,473,74.14
3,39,39,10,5,1.5,1,0,1,2,446,318,71.3,495,374,75.56
3,39,39,10,5,1.5,1,0,2,0,470,339,72.13,555,406,73.15
3,39,39,10,5,1.5,1,0,2,1,470,339,72.13,555,406,73.15
3,39,39,10,5,1.5,1,0,2,2,368,267,72.55,431,322,74.71
3,39,39,10,5,1.5,1,1,0,0,506,357,70.55,553,413,74.68
3,39,39,10,5,1.5,1,1,0,1,483,337,69.77,535,397,74.21
3,39,39,10,5,1.5,1,1,0,2,405,285,70.37,447,336,75.17
3,39,39,10,5,1.5,1,1,1,0,502,353,70.32,552,412,74.64
3,39,39,10,5,1.5,1,1,1,1,483,337,69.77,535,397,74.21
3,39,39,10,5,1.5,1,1,1,2,405,285,70.37,447,336,75.17
3,39,39,10,5,1.5,1,1,2,0,410,290,70.73,474,347,73.21
3,39,39,10,5,1.5,1,1,2,1,410,290,70.73,474,347,73.21
3,39,39,10,5,1.5,1,1,2,2,342,247,72.22,395,295,74.68
3,39,39,10,5,1.5,1,3,0,0,237,173,73.0,285,215,75.44
3,39,39,10,5,1.5,1,3,0,1,234,171,73.08,285,215,75.44
3,39,39,10,5,1.5,1,3,0,2,224,163,72.77,267,202,75.66
3,39,39,10,5,1.5,1,3,1,0,237,173,73.0,285,215,75.44
3,39,39,10,5,1.5,1,3,1,1,234,171,73.08,285,215,75.44
3,39,39,10,5,1.5,1,3,1,2,224,163,72.77,267,202,75.66
3,39,39,10,5,1.5,1,3,2,0,203,151,74.38,257,193,75.1
3,39,39,10,5,1.5,1,3,2,1,203,151,74.38,257,193,75.1
3,39,39,10,5,1.5,1,3,2,2,194,144,74.23,241,182,75.52
3,39,39,10,5,1.5,1,5,0,0,66,47,71.21,100,78,78.0
3,39,39,10,5,1.5,1,5,0,1,66,47,71.21,100,78,78.0
3,39,39,10,5,1.5,1,5,0,2,65,47,72.31,98,76,77.55
3,39,39,10,5,1.5,1,5,1,0,66,47,71.21,100,78,78.0
3,39,39,10,5,1.5,1,5,1,1,66,47,71.21,100,78,78.0
3,39,39,10,5,1.5,1,5,1,2,65,47,72.31,98,76,77.55
3,39,39,10,5,1.5,1,5,2,0,58,42,72.41,91,70,76.92
3,39,39,10,5,1.5,1,5,2,1,58,42,72.41,91,70,76.92
3,39,39,10,5,1.5,1,5,2,2,57,42,73.68,90,69,76.67
3,39,39,10,5,1.5,3,-5,0,0,655,473,72.21,739,555,75.1
3,39,39,10,5,1.5,3,-5,0,1,605,433,71.57,685,512,74.74
3,39,39,10,5,1.5,3,-5,0,2,457,326,71.33,514,390,75.88
3,39,39,10,5,1.5,3,-5,1,0,637,457,71.74,715,536,74.97
3,39,39,10,5,1.5,3,-5,1,1,605,433,71.57,683,510,74.67
3,39,39,10,5,1.5,3,-5,1,2,457,326,71.33,512,388,75.78
3,39,39,10,5,1.5,3,-5,2,0,487,352,72.28,577,423,73.31
3,39,39,10,5,1.5,3,-5,2,1,487,352,72.28,577,423,73.31
3,39,39,10,5,1.5,3,-5,2,2,373,270,72.39,439,328,74.72
3,39,39,10,5,1.5,3,0,0,0,606,437,72.11,682,510,74.78
3,39,39,10,5,1.5,3,0,0,1,565,404,71.5,638,473,74.14
3,39,39,10,5,1.5,3,0,0,2,446,318,71.3,495,374,75.56
3,39,39,10,5,1.5,3,0,1,0,597,428,71.69,670,499,74.48
3,39,39,10,5,1.5,3,0,1,1,565,404,71.5,638,473,74.14
3,39,39,10,5,1.5,3,0,1,2,446,318,71.3,495,374,75.56
3,39,39,10,5,1.5,3,0,2,0,470,339,72.13,555,406,73.15
3,39,39,10,5,1.5,3,0,2,1,470,339,72.13,555,406,73.15
3,39,39,10,5,1.5,3,0,2,2,368,267,72.55,431,322,74.71
3,39,39,10,5,1.5,3,1,0,0,506,357,70.55,553,413,74.68
3,39,39,10,5,1.5,3,1,0,1,483,337,69.77,535,397,74.21
3,39,39,10,5,1.5,3,1,0,2,405,285,70.37,447,336,75.17
3,39,39,10,5,1.5,3,1,1,0,502,353,70.32,552,412,74.64
3,39,39,10,5,1.5,3,1,1,1,483,337,69.77,535,397,74.21
3,39,39,10,5,1.5,3,1,1,2,405,285,70.37,447,336,75.17
3,39,39,10,5,1.5,3,1,2,0,410,290,70.73,474,347,73.21
3,39,39,10,5,1.5,3,1,2,1,410,290,70.73,474,347,73.21
3,39,39,10,5,1.5,3,1,2,2,342,247,72.22,395,295,74.68
3,39,39,10,5,1.5,3,3,0,0,237,173,73.0,285,215,75.44
3,39,39,10,5,1.5,3,3,0,1,234,171,73.08,285,215,75.44
3,39,39,10,5,1.5,3,3,0,2,224,163,72.77,267,202,75.66
3,39,39,10,5,1.5,3,3,1,0,237,173,73.0,285,215,75.44
3,39,39,10,5,1.5,3,3,1,1,234,171,73.08,285,215,75.44
3,39,39,10,5,1.5,3,3,1,2,224,163,72.77,267,202,75.66
3,39,39,10,5,1.5,3,3,2,0,203,151,74.38,257,193,75.1
3,39,39,10,5,1.5,3,3,2,1,203,151,74.38,257,193,75.1
3,39,39,10,5,1.5,3,3,2,2,194,144,74.23,241,182,75.52
3,39,39,10,5,1.5,3,5,0,0,66,47,71.21,100,78,78.0
3,39,39,10,5,1.5,3,5,0,1,66,47,71.21,100,78,78.0
3,39,39,10,5,1.5,3,5,0,2,65,47,72.31,98,76,77.55
3,39,39,10,5,1.5,3,5,1,0,66,47,71.21,100,78,78.0
3,39,39,10,5,1.5,3,5,1,1,66,47,71.21,100,78,78.0
3,39,39,10,5,1.5,3,5,1,2,65,47,72.31,98,76,77.55
3,39,39,10,5,1.5,3,5,2,0,58,42,72.41,91,70,76.92
3,39,39,10,5,1.5,3,5,2,1,58,42,72.41,91,70,76.92
3,39,39,10,5,1.5,3,5,2,2,57,42,73.68,90,69,76.67
3,39,39,10,5,1.5,5,-5,0,0,470,333,70.85,496,365,73.59
3,39,39,10,5,1.5,5,-5,0,1,456,322,70.61,491,361,73.52
3,39,39,10,5,1.5,5,-5,0,2,387,272,70.28,420,315,75.0
3,39,39,10,5,1.5,5,-5,1,0,466,329,70.6,495,364,73.54
3,39,39,10,5,1.5,5,-5,1,1,456,322,70.61,491,361,73.52
3,39,39,10,5,1.5,5,-5,1,2,387,272,70.28,420,315,75.0
3,39,39,10,5,1.5,5,-5,2,0,361,257,71.19,409,294,71.88
3,39,39,10,5,1.5,5,-5,2,1,361,257,71.19,409,294,71.88
3,39,39,10,5,1.5,5,-5,2,2,309,221,71.52,356,263,73.88
3,39,39,10,5,1.5,5,0,0,0,470,333,70.85,496,365,73.59
3,39,39,10,5,1.5,5,0,0,1,456,322,70.61,491,361,73.52
3,39,39,10,5,1.5,5,0,0,2,387,272,70.28,420,315,75.0
3,39,39,10,5,1.5,5,0,1,0,466,329,70.6,495,364,73.54
3,39,39,10,5,1.5,5,0,1,1,456,322,70.61,491,361,73.52
3,39,39,10,5,1.5,5,0,1,2,387,272,70.28,420,315,75.0
3,39,39,10,5,1.5,5,0,2,0,361,257,71.19,409,294,71.88
3,39,39,10,5,1.5,5,0,2,1,361,257,71.19,409,294,71.88
3,39,39,10,5,1.5,5,0,2,2,309,221,71.52,356,263,73.88
3,39,39,10,5,1.5,5,1,0,0,448,315,70.31,475,348,73.26
3,39,39,10,5,1.5,5,1,0,1,434,304,70.05,470,344,73.19
3,39,39,10,5,1.5,5,1,0,2,372,259,69.62,408,304,74.51
3,39,39,10,5,1.5,5,1,1,0,444,311,70.05,474,347,73.21
3,39,39,10,5,1.5,5,1,1,1,434,304,70.05,470,344,73.19
3,39,39,10,5,1.5,5,1,1,2,372,259,69.62,408,304,74.51
3,39,39,10,5,1.5,5,1,2,0,361,257,71.19,409,294,71.88
3,39,39,10,5,1.5,5,1,2,1,361,257,71.19,409,294,71.88
3,39,39,10,5,1.5,5,1,2,2,309,221,71.52,356,263,73.88
3,39,39,10,5,1.5,5,3,0,0,237,173,73.0,285,215,75.44
3,39,39,10,5,1.5,5,3,0,1,234,171,73.08,285,215,75.44
3,39,39,10,5,1.5,5,3,0,2,224,163,72.77,267,202,75.66
3,39,39,10,5,1.5,5,3,1,0,237,173,73.0,285,215,75.44
3,39,39,10,5,1.5,5,3,1,1,234,171,73.08,285,215,75.44
3,39,39,10,5,1.5,5,3,1,2,224,163,72.77,267,202,75.66
3,39,39,10,5,1.5,5,3,2,0,203,151,74.38,257,193,75.1
3,39,39,10,5,1.5,5,3,2,1,203,151,74.38,257,193,75.1
3,39,39,10,5,1.5,5,3,2,2,194,144,74.23,241,182,75.52
3,39,39,10,5,1.5,5,5,0,0,66,47,71.21,100,78,78.0
3,39,39,10,5,1.5,5,5,0,1,66,47,71.21,100,78,78.0
3,39,39,10,5,1.5,5,5,0,2,65,47,72.31,98,76,77.55
3,39,39,10,5,1.5,5,5,1,0,66,47,71.21,100,78,78.0
3,39,39,10,5,1.5,5,5,1,1,66,47,71.21,100,78,78.0
3,39,39,10,5,1.5,5,5,1,2,65,47,72.31,98,76,77.55
3,39,39,10,5,1.5,5,5,2,0,58,42,72.41,91,70,76.92
3,39,39,10,5,1.5,5,5,2,1,58,42,72.41,91,70,76.92
3,39,39,10,5,1.5,5,5,2,2,57,42,73.68,90,69,76.67
3,39,39,10,5,3,0,-5,0,0,679,485,71.43,786,580,73.79
3,39,39,10,5,3,0,-5,0,1,535,383,71.59,625,467,74.72
3,39,39,10,5,3,0,-5,0,2,395,280,70.89,461,352,76.36
3,39,39,10,5,3,0,-5,1,0,628,446,71.02,722,535,74.1
3,39,39,10,5,3,0,-5,1,1,533,382,71.67,621,463,74.56
3,39,39,10,5,3,0,-5,1,2,394,279,70.81,459,350,76.25
3,39,39,10,5,3,0,-5,2,0,429,312,72.73,522,384,73.56
3,39,39,10,5,3,0,-5,2,1,429,312,72.73,522,384,73.56
3,39,39,10,5,3,0,-5,2,2,321,231,71.96,388,294,75.77
3,39,39,10,5,3,0,0,0,0,523,376,71.89,596,448,75.17
3,39,39,10,5,3,0,0,0,1,485,345,71.13,560,418,74.64
3,39,39,10,5,3,0,0,0,2,381,269,70.6,433,332,76.67
3,39,39,10,5,3,0,0,1,0,514,367,71.4,586,439,74.91
3,39,39,10,5,3,0,0,1,1,485,345,71.13,560,418,74.64
3,39,39,10,5,3,0,0,1,2,381,269,70.6,433,332,76.67
3,39,39,10,5,3,0,0,2,0,404,291,72.03,485,359,74.02
3,39,39,10,5,3,0,0,2,1,404,291,72.03,485,359,74.02
3,39,39,10,5,3,0,0,2,2,313,225,71.88,375,286,76.27
3,39,39,10,5,3,0,1,0,0,431,303,70.3,481,361,75.05
3,39,39,10,5,3,0,1,0,1,408,283,69.36,466,348,74.68
3,39,39,10,5,3,0,1,0,2,342,238,69.59,387,295,76.23
3,39,39,10,5,3,0,1,1,0,427,299,70.02,481,361,75.05
3,39,39,10,5,3,0,1,1,1,408,283,69.36,466,348,74.68
3,39,39,10,5,3,0,1,1,2,342,238,69.59,387,295,76.23
3,39,39,10,5,3,0,1,2,0,345,243,70.43,412,305,74.03
3,39,39,10,5,3,0,1,2,1,345,243,70.43,412,305,74.03
3,39,39,10,5,3,0,1,2,2,287,205,71.43,341,260,76.25
3,39,39,10,5,3,0,3,0,0,200,145,72.5,244,185,75.82
3,39,39,10,5,3,0,3,0,1,197,143,72.59,244,185,75.82
3,39,39,10,5,3,0,3,0,2,190,137,72.11,228,174,76.32
3,39,39,10,5,3,0,3,1,0,200,145,72.5,244,185,75.82
3,39,39,10,5,3,0,3,1,1,197,143,72.59,244,185,75.82
3,39,39,10,5,3,0,3,1,2,190,137,72.11,228,174,76.32
3,39,39,10,5,3,0,3,2,0,168,124,73.81,221,168,76.02
3,39,39,10,5,3,0,3,2,1,168,124,73.81,221,168,76.02
3,39,39,10,5,3,0,3,2,2,162,119,73.46,207,159,76.81
3,39,39,10,5,3,0,5,0,0,54,40,74.07,86,67,77.91
3,39,39,10,5,3,0,5,0,1,54,40,74.07,86,67,77.91
3,39,39,10,5,3,0,5,0,2,54,40,74.07,85,66,77.65
3,39,39,10,5,3,0,5,1,0,54,40,74.07,86,67,77.91
3,39,39,10,5,3,0,5,1,1,54,40,74.07,86,67,77.91
3,39,39,10,5,3,0,5,1,2,54,40,74.07,85,66,77.65
3,39,39,10,5,3,0,5,2,0,47,35,74.47,78,60,76.92
3,39,39,10,5,3,0,5,2,1,47,35,74.47,78,60,76.92
3,39,39,10,5,3,0,5,2,2,47,35,74.47,78,60,76.92
3,39,39,10,5,3,1,-5,0,0,644,462,71.74,752,558,74.2
3,39,39,10,5,3,1,-5,0,1,535,383,71.59,624,466,74.68
3,39,39,10,5,3,1,-5,0,2,395,280,70.89,460,351,76.3
3,39,39,10,5,3,1,-5,1,0,600,428,71.33,697,519,74.46
3,39,39,10,5,3,1,-5,1,1,533,382,71.67,620,462,74.52
3,39,39,10,5,3,1,-5,1,2,394,279,70.81,458,349,76.2
3,39,39,10,5,3,1,-5,2,0,429,312,72.73,522,384,73.56
3,39,39,10,5,3,1,-5,2,1,429,312,72.73,522,384,73.56
3,39,39,10,5,3,1,-5,2,2,321,231,71.96,388,294,75.77
3,39,39,10,5,3,1,0,0,0,523,376,71.89,596,448,75.17
3,39,39,10,5,3,1,0,0,1,485,345,71.13,560,418,74.64
3,39,39,10,5,3,1,0,0,2,381,269,70.6,433,332,76.67
3,39,39,10,5,3,1,0,1,0,514,367,71.4,586,439,74.91
3,39,39,10,5,3,1,0,1,1,485,345,71.13,560,418,74.64
3,39,39,10,5,3,1,0,1,2,381,269,70.6,433,332,76.67
3,39,39,10,5,3,1,0,2,0,404,291,72.03,485,359,74.02
3,39,39,10,5,3,1,0,2,1,404,291,72.03,485,359,74.02
3,39,39,10,5,3,1,0,2,2,313,225,71.88,375,286,76.27
3,39,39,10,5,3,1,1,0,0,431,303,70.3,481,361,75.05
3,39,39,10,5,3,1,1,0,1,408,283,69.36,466,348,74.68
3,39,39,10,5,3,1,1,0,2,342,238,69.59,387,295,76.23
3,39,39,10,5,3,1,1,1,0,427,299,70.02,481,361,75.05
3,39,39,10,5,3,1,1,1,1,408,283,69.36,466,348,74.68
3,39,39,10,5,3,1,1,1,2,342,238,69.59,387,295,76.23
3,39,39,10,5,3,1,1,2,0,345,243,70.43,412,305,74.03
3,39,39,10,5,3,1,1,2,1,345,243,70.43,412,305,74.03
3,39,39,10,5,3,1,1,2,2,287,205,71.43,341,260,76.25
3,39,39,10,5,3,1,3,0,0,200,145,72.5,244,185,75.82
3,39,39,10,5,3,1,3,0,1,197,143,72.59,244,185,75.82
3,39,39,10,5,3,1,3,0,2,190,137,72.11,228,174,76.32
3,39,39,10,5,3,1,3,1,0,200,145,72.5,244,185,75.82
3,39,39,10,5,3,1,3,1,1,197,143,72.59,244,185,75.82
3,39,39,10,5,3,1,3,1,2,190,137,72.11,228,174,76.32
3,39,39,10,5,3,1,3,2,0,168,124,73.81,221,168,76.02
3,39,39,10,5,3,1,3,2,1,168,124,73.81,221,168,76.02
3,39,39,10,5,3,1,3,2,2,162,119,73.46,207,159,76.81
3,39,39,10,5,3,1,5,0,0,54,40,74.07,86,67,77.91
3,39,39,10,5,3,1,5,0,1,54,40,74.07,86,67,77.91
3,39,39,10,5,3,1,5,0,2,54,40,74.07,85,66,77.65
3,39,39,10,5,3,1,5,1,0,54,40,74.07,86,67,77.91
3,39,39,10,5,3,1,5,1,1,54,40,74.07,86,67,77.91
3,39,39,10,5,3,1,5,1,2,54,40,74.07,85,66,77.65
3,39,39,10,5,3,1,5,2,0,47,35,74.47,78,60,76.92
3,39,39,10,5,3,1,5,2,1,47,35,74.47,78,60,76.92
3,39,39,10,5,3,1,5,2,2,47,35,74.47,78,60,76.92
3,39,39,10,5,3,3,-5,0,0,568,409,72.01,647,488,75.43
3,39,39,10,5,3,3,-5,0,1,522,372,71.26,601,452,75.21
3,39,39,10,5,3,3,-5,0,2,390,276,70.77,451,347,76.94
3,39,39,10,5,3,3,-5,1,0,551,394,71.51,625,471,75.36
3,39,39,10,5,3,3,-5,1,1,522,372,71.26,599,450,75.13
3,39,39,10,5,3,3,-5,1,2,390,276,70.77,449,345,76.84
3,39,39,10,5,3,3,-5,2,0,420,304,72.38,505,374,74.06
3,39,39,10,5,3,3,-5,2,1,420,304,72.38,505,374,74.06
3,39,39,10,5,3,3,-5,2,2,317,228,71.92,382,291,76.18
3,39,39,10,5,3,3,0,0,0,523,376,71.89,596,448,75.17
3,39,39,10,5,3,3,0,0,1,485,345,71.13,560,418,74.64
3,39,39,10,5,3,3,0,0,2,381,269,70.6,433,332,76.67
3,39,39,10,5,3,3,0,1,0,514,367,71.4,586,439,74.91
3,39,39,10,5,3,3,0,1,1,485,345,71.13,560,418,74.64
3,39,39,10,5,3,3,0,1,2,381,269,70.6,433,332,76.67
3,39,39,10,5,3,3,0,2,0,404,291,72.03,485,359,74.02
3,39,39,10,5,3,3,0,2,1,404,291,72.03,485,359,74.02
3,39,39,10,5,3,3,0,2,2,313,225,71.88,375,286,76.27
3,39,39,10,5,3,3,1,0,0,431,303,70.3,481,361,75.05
3,39,39,10,5,3,3,1,0,1,408,283,69.36,466,348,74.68
3,39,39,10,5,3,3,1,0,2,342,238,69.59,387,295,76.23
3,39,39,10,5,3,3,1,1,0,427,299,70.02,481,361,75.05
3,39,39,10,5,3,3,1,1,1,408,283,69.36,466,348,74.68
3,39,39,10,5,3,3,1,1,2,342,238,69.59,387,295,76.23
3,39,39,10,5,3,3,1,2,0,345,243,70.43,412,305,74.03
3,39,39,10,5,3,3,1,2,1,345,243,70.43,412,305,74.03
3,39,39,10,5,3,3,1,2,2,287,205,71.43,341,260,76.25
3,39,39,10,5,3,3,3,0,0,200,145,72.5,244,185,75.82
3,39,39,10,5,3,3,3,0,1,197,143,72.59,244,185,75.82
3,39,39,10,5,3,3,3,0,2,190,137,72.11,228,174,76.32
3,39,39,10,5,3,3,3,1,0,200,145,72.5,244,185,75.82
3,39,39,10,5,3,3,3,1,1,197,143,72.59,244,185,75.82
3,39,39,10,5,3,3,3,1,2,190,137,72.11,228,174,76.32
3,39,39,10,5,3,3,3,2,0,168,124,73.81,221,168,76.02
3,39,39,10,5,3,3,3,2,1,168,124,73.81,221,168,76.02
3,39,39,10,5,3,3,3,2,2,162,119,73.46,207,159,76.81
3,39,39,10,5,3,3,5,0,0,54,40,74.07,86,67,77.91
3,39,39,10,5,3,3,5,0,1,54,40,74.07,86,67,77.91
3,39,39,10,5,3,3,5,0,2,54,40,74.07,85,66,77.65
3,39,39,10,5,3,3,5,1,0,54,40,74.07,86,67,77.91
3,39,39,10,5,3,3,5,1,1,54,40,74.07,86,67,77.91
3,39,39,10,5,3,3,5,1,2,54,40,74.07,85,66,77.65
3,39,39,10,5,3,3,5,2,0,47,35,74.47,78,60,76.92
3,39,39,10,5,3,3,5,2,1,47,35,74.47,78,60,76.92
3,39,39,10,5,3,3,5,2,2,47,35,74.47,78,60,76.92
3,39,39,10,5,3,5,-5,0,0,399,281,70.43,432,319,73.84
3,39,39,10,5,3,5,-5,0,1,385,270,70.13,428,316,73.83
3,39,39,10,5,3,5,-5,0,2,327,227,69.42,365,277,75.89
3,39,39,10,5,3,5,-5,1,0,395,277,70.13,432,319,73.84
3,39,39,10,5,3,5,-5,1,1,385,270,70.13,428,316,73.83
3,39,39,10,5,3,5,-5,1,2,327,227,69.42,365,277,75.89
3,39,39,10,5,3,5,-5,2,0,304,216,71.05,354,257,72.6
3,39,39,10,5,3,5,-5,2,1,304,216,71.05,354,257,72.6
3,39,39,10,5,3,5,-5,2,2,259,183,70.66,307,231,75.24
3,39,39,10,5,3,5,0,0,0,399,281,70.43,432,319,73.84
3,39,39,10,5,3,5,0,0,1,385,270,70.13,428,316,73.83
3,39,39,10,5,3,5,0,0,2,327,227,69.42,365,277,75.89
3,39,39,10,5,3,5,0,1,0,395,277,70.13,432,319,73.84
3,39,39,10,5,3,5,0,1,1,385,270,70.13,428,316,73.83
3,39,39,10,5,3,5,0,1,2,327,227,69.42,365,277,75.89
3,39,39,10,5,3,5,0,2,0,304,216,71.05,354,257,72.6
3,39,39,10,5,3,5,0,2,1,304,216,71.05,354,257,72.6
3,39,39,10,5,3,5,0,2,2,259,183,70.66,307,231,75.24
3,39,39,10,5,3,5,1,0,0,381,267,70.08,412,303,73.54
3,39,39,10,5,3,5,1,0,1,367,256,69.75,408,300,73.53
3,39,39,10,5,3,5,1,0,2,314,216,68.79,353,266,75.35
3,39,39,10,5,3,5,1,1,0,377,263,69.76,412,303,73.54
3,39,39,10,5,3,5,1,1,1,367,256,69.75,408,300,73.53
3,39,39,10,5,3,5,1,1,2,314,216,68.79,353,266,75.35
3,39,39,10,5,3,5,1,2,0,304,216,71.05,354,257,72.6
3,39,39,10,5,3,5,1,2,1,304,216,71.05,354,257,72.6
3,39,39,10,5,3,5,1,2,2,259,183,70.66,307,231,75.24
3,39,39,10,5,3,5,3,0,0,200,145,72.5,244,185,75.82
3,39,39,10,5,3,5,3,0,1,197,143,72.59,244,185,75.82
3,39,39,10,5,3,5,3,0,2,190,137,72.11,228,174,76.32
3,39,39,10,5,3,5,3,1,0,200,145,72.5,244,185,75.82
3,39,39,10,5,3,5,3,1,1,197,143,72.59,244,185,75.82
3,39,39,10,5,3,5,3,1,2,190,137,72.11,228,174,76.32
3,39,39,10,5,3,5,3,2,0,168,124,73.81,221,168,76.02
3,39,39,10,5,3,5,3,2,1,168,124,73.81,221,168,76.02
3,39,39,10,5,3,5,3,2,2,162,119,73.46,207,159,76.81
3,39,39,10,5,3,5,5,0,0,54,40,74.07,86,67,77.91
3,39,39,10,5,3,5,5,0,1,54,40,74.07,86,67,77.91
3,39,39,10,5,3,5,5,0,2,54,40,74.07,85,66,77.65
3,39,39,10,5,3,5,5,1,0,54,40,74.07,86,67,77.91
3,39,39,10,5,3,5,5,1,1,54,40,74.07,86,67,77.91
3,39,39,10,5,3,5,5,1,2,54,40,74.07,85,66,77.65
3,39,39,10,5,3,5,5,2,0,47,35,74.47,78,60,76.92
3,39,39,10,5,3,5,5,2,1,47,35,74.47,78,60,76.92
3,39,39,10,5,3,5,5,2,2,47,35,74.47,78,60,76.92
3,39,39,20,1.5,1.5,0,-5,0,0,824,592,71.84,933,691,74.06
3,39,39,20,1.5,1.5,0,-5,0,1,660,477,72.27,749,561,74.9
3,39,39,20,1.5,1.5,0,-5,0,2,502,361,71.91,561,426,75.94
3,39,39,20,1.5,1.5,0,-5,1,0,769,550,71.52,863,642,74.39
3,39,39,20,1.5,1.5,0,-5,1,1,658,476,72.34,745,557,74.77
3,39,39,20,1.5,1.5,0,-5,1,2,501,360,71.86,559,424,75.85
3,39,39,20,1.5,1.5,0,-5,2,0,530,386,72.83,630,464,73.65
3,39,39,20,1.5,1.5,0,-5,2,1,530,386,72.83,630,464,73.65
3,39,39,20,1.5,1.5,0,-5,2,2,409,297,72.62,479,360,75.16
3,39,39,20,1.5,1.5,0,0,0,0,646,468,72.45,719,541,75.24
3,39,39,20,1.5,1.5,0,0,0,1,605,435,71.9,675,504,74.67
3,39,39,20,1.5,1.5,0,0,0,2,484,347,71.69,532,405,76.13
3,39,39,20,1.5,1.5,0,0,1,0,637,459,72.06,707,530,74.96
3,39,39,20,1.5,1.5,0,0,1,1,605,435,71.9,675,504,74.67
3,39,39,20,1.5,1.5,0,0,1,2,484,347,71.69,532,405,76.13
3,39,39,20,1.5,1.5,0,0,2,0,503,364,72.37,589,435,73.85
3,39,39,20,1.5,1.5,0,0,2,1,503,364,72.37,589,435,73.85
3,39,39,20,1.5,1.5,0,0,2,2,399,290,72.68,465,351,75.48
3,39,39,20,1.5,1.5,0,1,0,0,546,388,71.06,590,444,75.25
3,39,39,20,1.5,1.5,0,1,0,1,523,368,70.36,572,428,74.83
3,39,39,20,1.5,1.5,0,1,0,2,443,314,70.88,484,367,75.83
3,39,39,20,1.5,1.5,0,1,1,0,542,384,70.85,589,443,75.21
3,39,39,20,1.5,1.5,0,1,1,1,523,368,70.36,572,428,74.83
3,39,39,20,1.5,1.5,0,1,1,2,443,314,70.88,484,367,75.83
3,39,39,20,1.5,1.5,0,1,2,0,443,315,71.11,508,376,74.02
3,39,39,20,1.5,1.5,0,1,2,1,443,315,71.11,508,376,74.02
3,39,39,20,1.5,1.5,0,1,2,2,373,270,72.39,429,324,75.52
3,39,39,20,1.5,1.5,0,3,0,0,255,186,72.94,302,229,75.83
3,39,39,20,1.5,1.5,0,3,0,1,252,184,73.02,302,229,75.83
3,39,39,20,1.5,1.5,0,3,0,2,242,176,72.73,284,216,76.06
3,39,39,20,1.5,1.5,0,3,1,0,255,186,72.94,302,229,75.83
